title,text,category,source
Լա Լիգա․ 35-րդ տուրի արդյունքներն ու մրցաշարային դրությունը,"Ֆուտբոլի Իսպանիայի Լա Լիգայի առաջնությունում ավարտվել են 35-րդ տուրի հանդիպումները։«Բարսելոնան» 29-րդ անգամ հռչակվեց երկրի չեմպիոն։Իսպանիայի առաջնություն, 35-րդ տուր«Լեւանտե» - «Օսասունա»՝ 3:2«Էլչե» - «Ալավես»՝ 1:1«Սեւիլիա» - «Էսպանյոլ»՝ 2:1«Աթլետիկո Մադրիդ» - «Սելտա»՝ 0:1«Ռեալ Սոսիեդադ» - «Բետիս»՝ 2:2«Մալյորկա» - «Վիլյառեալ»՝ 1:1«Աթլետիկ Բիլբաո» - «Վալենսիա»՝ 0:1«Ռեալ Օվիեդո» - «Խետաֆե»՝ 0:0«Բարսելոնա» - «Ռեալ Մադրիդ»՝ 2:0«Ռայո Վալիեկանո» - «Ժիրոնա»՝ 1:1CLASIFICACIÓN | ¡Así va #LALIGAEASPORTS tras la Jornada 35! #DesenlaceLALIGA pic.twitter.com/HCoURKHHit

Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166348/
Ֆրանսիայի առաջնություն․ Մրցաշրջանի խորհրդանշական հավաքականը,"Ֆրանսիայի Պրոֆեսիոնալ ֆուտբոլիստների ազգայինություն միությունը (UNFP) ներկայացրել է երկրի առաջնության խորհրդանշական հավաքականը։Դարպասապահ․ Ռոբեն Ռիսեր («Լանս»)։Պաշտպաններ․ Նունու Մենդեշ, Վիլիան Պաչո, Աշրաֆ Հակիմի (բոլորը՝ ՊՍԺ), Մալանգ Սառ («Լանս»)։Կիսապաշտպաններ․ Վիտինյա (ՊՍԺ), Կորենտեն Տոլիսո («Լիոն»), Մամադու Սանգարե («Լանս»)։Հարձակվողներ․ Մեյսոն Գրինվուդ («Մարսել»), Ուսման Դեմբելե (ՊՍԺ), Ֆլորիան Տովեն («Լանս»)։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166349/
Լուիս Էնրիկեն չճանաչվեց Ֆրանսիայի առաջնության լավագույն մարզիչ,"Ֆրանսիայի չեմպիոն, Չեմպիոնների լիգայի գավաթակիր ՊՍԺ-ի իսպանացի գլխավոր մարզիչ Լուիս Էնրիկեն չարժանացավ Ֆրանսիայի առաջնության ավարտվող մրցաշրջանի լավագույն մարզիչի մրցանակին։Պրոֆեսիոնալ ֆուտբոլիստների ազգային միության (UNFP) վարկածով՝ լավագույնը «Լանսի» գլխավոր մարզիչ Պիեր Սաժն է։ Քվեարկության եզրափակիչ փուլում նա շրջանցել է Լուիս Էնրիկեին, Պաուլու Ֆոնսեկային («Լիոն»), Բրունո Ժենեզիոյին («Լիլ») եւ Օլիվիե Պանտալոնիին («Լորիան»)։Սաժի ղեկավարությամբ «Լանսը» Ֆրանսիայի առաջնության 32 խաղում վաստակել է 67 միավոր եւ երկրորդն է։ ՊՍԺ-ն ունի 73 միավոր։ Մայիսի 13-ին «Լանսն» ու ՊՍԺ-ն կհանդիպեն երկրի առաջնության 29-րդ տուրից տեղափոխված խաղում։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166350/
Դեմբելեն՝ Ֆրանսիայի առաջնության լավագույն խաղացող,"Ֆրանսիայի չեմպիոն եւ Չեմպիոնների լիգայի գավաթակիր ՊՍԺ-ի ֆրանսիացի հարձակվող Ուսման Դեմբելեն երկրորդ տարին անընդմեջ ճանաչվել է Ֆրանսիայի առաջնության լավագույն խաղացող՝ Ֆրանսիայի Պրոֆեսիոնալ ֆուտբոլիստների ազգային միության (UNFP) վարկածով։Նա հետ է թողել Վիտինյային, Նունու Մենդեշին (երկուսն էլ՝ ՊՍԺ), Մեյսոն Գրինվուդին («Մարսել»), Ֆլորիան Տովենին («Լանս»)։Ֆրանսիայի ընթացիկ առաջնությունում Դեմբելեն մասնակցել է 20 հանդիպման, խփել է 10 գոլ, կատարել 6 գոլային փոխանցում։Լավագույն մարզիչ էր ճանաչվել «Լանսի» գլխավոր մարզիչ Պիեր Սաժը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166351/
Պրեմիեր լիգա․ 36-րդ տուրի արդյունքներն ու մրցաշարային դրությունը,"Ֆուտբոլի Անգլիայի Պրեմիեր լիգայի առաջնությունում ավարտվել են 36-րդ տուրի հանդիպումները։Առաջատարը փոխչեմպիոն Լոնդոնի «Արսենալն» է, որը վաստակել է 79 միավոր։ Երկրորդ տեղում է 74 միավոր վաստակած «Մանչեսթեր Սիթին», որը մեկ խաղ քիչ է անցկացրել։ Լավագույն եռյակը եզրափակում է «Մանչեսթեր Յունայթեդը»՝ 65 միավոր։Անգլիայի առաջնություն, 36-րդ տուր«Լիվերպուլ» - «Չելսի»՝ 1:1«Ֆուլհեմ» - «Բորնմուտ»՝ 0:1«Բրայթոն» - «Վուլվերհեմփթոն»՝ 3:0«Սանդերլենդ» -  «Մանչեսթեր Յունայթեդ»՝ 0:0«Մանչեսթեր Սիթի» - «Բրենթֆորդ»՝ 3:0«Նոթինգեմ Ֆորեսթ» - «Նյուքասլ Յունայթեդ»՝ 1:1«Քրիսթալ Փելաս» - «Էվերտոն»՝ 2:2«Բարնլի» - «Աստոն Վիլա»՝ 2:2«Վեստ Հեմ» - «Արսենալ»՝ 0:1«Տոտենհեմ» - «Լիդս Յունայթեդ»՝ 1:1Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166352/
ՀՊԼ․ Վահե Գեւորգյանը՝ ամսվա լավագույն մարզիչ,"«Ալաշկերտի» գլխավոր մարզիչ Վահե Գեւորգյանը ճանաչվել է Fastex Պրեմիեր լիգայի ապրիլ ամսվա լավագույն մարզիչ, հաղորդում է Հայաստանի առաջնության ֆեյսբուքյան էջը։ Անցած ամիս «Ալաշկերտը» հաղթել է 3 խաղերում ու գրանցել 2 ոչ-ոքի։Լավագույն եռյակում են նաեւ Մանուել Տուլիպան («Արարատ-Արմենիա») եւ Սանդրո Պերկովիչը («Նոա»)։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166353/
NBA․ Օրվա արդյունքներն ու լավագույն դրվագները (տեսանյութ),"Բասկետբոլի ազգային ասոցիացիայի (NBA) առաջնության փլեյ-օֆֆում տեղի են ունեցել քառորդ եզրափակիչի հերթական հանդիպումները։Գործող չեմպիոն «Օկլահոմա Սիթի Թանդերը» պայքարից դուրս թողեց «Լոս Անջելես Լեյքերսին»՝ չորս հաղթանակ։«Լոս Անջելես Լեյքերս» - «Օկլահոմա Սիթի Թանդեր»՝ 110:115 (շարքի ընդհանոր հաշիվը՝ 0-4)«Քլիվլենդ Քավալիերս» - «Դետրոյթ Փիսթոնս»՝ 112:103 (2-2)Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166354/
Մ-15 Զարգացման մրցաշար․ Հայաստան - Վրաստան՝ ուղիղ,"Հայաստանում անցկացվող ֆուտբոլի Զարգացման մրցաշարում մրցում են Հայաստանի եւ Վրաստանի մինչեւ 15 տարեկանների հավաքականները։Հայաստանի ֆուտբոլի ֆեդերացիան ներկայացնում է ուղիղ հեռարձակում։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166355/
Լա Լիգա․ Մեկնարկում է 36-րդ տուրը,"Ֆուտբոլի Իսպանիայի Լա Լիգայի առաջնությունում մայիսի 12-ին կմեկնարկի 36-րդ տուրը։Նորընծա չեմպիոն «Բարսելոնան» կհյուրընկալվի «Ալավեսին», փոխչեմպիոն «Ռեալը» կընդունի «Ռեալ Օվիեդոյին»։Իսպանիայի առաջնություն, 36-րդ տուր«Սելտա» - «Լեւանտե»՝ 21:00 (Երեւանի ժամանակ)«Բետիս» - «Էլչե»՝ 22:00«Օսասունա» - «Աթլետիկո Մադրիդ»՝ 23:30Մայիսի 13«Էսպանյոլ» - «Աթլետիկ Բիլբաո»՝ 21:00«Վիլյառեալ» - «Սեւիլիա»՝ 21:00«Ալավես» - «Բարսելոնա»՝ 23:30«Խետաֆե» - «Մալյորկա»՝ 23:30Մայիսի 14«Վալենսիա» - «Ռայո Վալիեկանո»՝ 21:00«Ժիրոնա» - «Ռեալ Սոսիեդադ»՝ 22:00«Ռեալ Մադրիդ» - «Ռեալ Օվիեդո»՝ 23:30Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166356/
Մ-15 Զարգացման մրցաշար․ Հայաստանի թիմը հաղթեց վրացիներին (տեսանյութ),"Հայաստանի Մ-15 (2011թ․ ծնվածներ) հավաքականն ավարտվեց ելույթները Զարգացման Գավաթի մրցաշարում։Վերջին՝ երրորդ խաղում, Նարեկ Դավթյանի թիմը մրցեց Վրաստանի հետ։ Հիմնական ժամանակում թիմերը փոխանակվեցին երկուական գնդակով։ Մեր ընտրանուց աչքի ընկան Սամվել Աթասունցն ու Նարեկ Ավետիսյանը, մրցակցից՝ Գաբրիել Իմեսաշվիլին և Գեորգի Ղումաշվիլին։Հետխաղյա 11-մետրանոցներում 2-1 հաշվով հաղթեց Հայաստանը։Զարգացման Գավաթի մրցաշար, Մ-15 մրցաշարային աղյուսակ1․ Ուզբեկստան - 62․ Հայաստան - 53․ Վրաստան - 44․ Մոլդովա - 3Զարգացման Գավաթի մրցաշարՀայաստան Մ-15 - Վրաստան Մ-15՝ 2:2 (2-1)Մարզադաշտ՝ ՀՖՖ Տեխնիկական կենտրոն/Ֆուտբոլի ԱկադեմիաՄրցավար՝ Տիրան ԵրիցյանԳոլեր՝ Սամվել Աթասունց 20', Նարեկ Ավետիսյան 86' - Գաբրիել Իմեսաշվիլի 39', Գեորգի Ղումաշվիլի 58'11-մետրանոց հարվածաշար` Նարեկ Ավետիսյան, Տիգրան Խաչատրյան - Իրակլի ԿորկելիաՀետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166357/
"Ֆլիկ. Շատ երջանիկ եմ, որ երկարաձգելու եմ պայմանագիրս «Բարսելոնայի» հետ","Իսպանիայի նորընծա չեմպիոն «Բարսելոնայի» գերմանացի գլխավոր մարզիչ Հանս–Դիտեր Ֆլիկը հաստատել է, որ երկարաձգելու է պայմանագիրը կատոլանական ակումբի հետ։ Այն նախատեսված կլինի մինչեւ 2028թ. հունիս եւս մեկ տարով երկարաձգելու հնարավորությամբ։«Շատ երջանիկ եմ, որ երկարաձգելու եմ պայմանագիրը։ Նախորդ նվաճումները վստահություն են տալիս եւս մեկ կամ երկու տարով աշխատելու համար։ Շատ մարզիչներ ուրախ կլինեին երկարաձգել երեք կամ չորս տարով, բայց «Բարսելոնայում» ավելի լավ է սահմանափակել այդ ժամկետը։Հիմա ունեմ պայմանագիր մինչեւ 2028թ. հունիս։ Եթե ամեն ինչ լավ լինի, եւս մեկ տարով կերկարաձգեմ։ Երկու կողմերի համար էլ շահավետ պայմանագիր է։Հասկացան, որ գտնվում եմ ճիշտ տեղում։ Մեր կողմից պարտավորությունն է ձգտել առավելագույն մակարդակի եւ նվաճել նոր տիտղոսներ։ Բոլորն ունեն երազանք Չեմպիոնների լիգայի մասին։ Փորձեցինք նվաճել նաեւ այդ տիտղոսը եւ կշարունակենք փորձլ։ Շնորհակալ եմ վստահության եւ աշխատանքը շարունակելու հնարավորության համար»,– Ֆլիկի խոսքը մեջբերում է AS-ը։«Բարսելոնան» Ֆլիկի ղեկավարությամբ երկու տարի անընդմեջ նվաճել է Իսպանիայի չեմպիոնի տիտղոսը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/166358/
